Id_bien;Type_bien ;No_voie;Type_de_voie;Voie;Code_type_de_voie;Code_voie;id_Commune
11683;Appartement;17;RUE;DU GENERAL LECLERC;0;150;59599
11684;Maison;91;RUE;ROBERT SCHUMANN;0;2000;59378
11685;Appartement;11;PL;JULES GUESDE;12;1140;59508
11686;Appartement;1;RUE;PHILIPPE NOIRET;0;1805;59599
11687;Appartement;15;RUE;DU GENERAL LECLERC;0;150;59378
11688;Appartement;977;AV;DE LA REPUBLIQUE;1;1980;5917
11689;Appartement;7;ALL;DES PIQURIERES;2;511;59426
11690;Appartement;2;ALL;DE LA MARBRERIE;2;3625;59457
11691;Maison;3;CHEM;MONT DE BONDUES;50;414;59599
11692;Appartement;92;RUE;DU TOUQUET;0;5400;5917
11693;Appartement;286;BD;GEORGES CLEMENCEAU;15;930;59599
11694;Appartement;32;AV;GUSTAVE DRON;1;2590;59378
11695;Appartement;26;RUE;JULES LEBLEU;0;1150;59378
11696;Appartement;127;RUE;DE L ABBE BONPAIN;0;10;5917
11697;Appartement;85;AV;GUYNEMER;1;990;59599
11698;Appartement;811;AV;DE LA REPUBLIQUE;1;1980;5917
11699;Appartement;20;RUE;DU BLANC SEAU;0;730;59599
11700;Appartement;31;PL;LISFRANC CROISE LAROCHE;12;1354;59271
11701;Maison;328;RUE;DU CLINQUET;0;1330;5943
11702;Appartement;14;RUE;DE LILLE;0;650;59295
11703;Maison;3;RUE;BELLE CROIX;0;40;59178
11704;Appartement;4;RUE;COPERNIC;0;439;59178
11705;Appartement;220;RUE;DU BUISSON;0;305;59178
11706;Appartement;12;RUE;JEAN JAURES;0;2990;59178
11707;Appartement;27;RUE;ROGER SPEYBROCK;0;4880;59178
11708;Appartement;2;RUE;CLEMENCEAU;0;330;59329
11709;Appartement;25;RUE;DE WAILLY;0;5675;59178
11710;Appartement;18;RUE;DU BUS;0;950;59178
11711;Appartement;1;RUE;DE L EPINETTE;0;160;59569
11712;Appartement;4;RUE;MARCEL HENAUX;0;1470;59178
11713;Appartement;45;RUE;MA CAMPAGNE;0;3530;59178
11714;Appartement;37;RUE;GABRIEL PERI;0;390;59574
11715;Appartement;4;RUE;DU HAUT VINAGE;0;2720;59178
11716;Appartement;4;AV;DU DOCTEUR CALMETTE;1;550;59178
11717;Maison;177;RUE;DE LILLE;0;620;59222
11718;Appartement;87;RUE;DE LILLE;0;3410;59456
11719;Appartement;41;RUE;MONTGOLFIER;0;1575;59178
11720;Appartement;10;RUE;DE LA GARE;0;870;59178
11721;Appartement;68;RUE;BERQUIER;0;90;59178
11722;Appartement;9;RUE;DE LOMME;0;240;59178
11723;Appartement;52;AV;DU MARECHAL JOFFRE;1;3710;59574
11724;Appartement;112;RUE;DE DUNKERQUE;0;670;59178
11725;Appartement;25;RUE;DE L YSER;0;5740;59569
11726;Maison;130;RUE;DE LA CHOCOLATERIE;0;410;59392
11727;Appartement;64;RUE;DE L ABBE BONPAIN;0;10;59392
11728;Appartement;4;RUE;PHILIPPE DE GIRARD;0;1810;59139
11729;Appartement;49;RUE;DE LA CLOCHE;0;1340;59122
11730;Appartement;67;RUE;NATIONALE AVE MITTERRAND;0;1630;59122
11731;Appartement;118;RUE;DES FRANCS;0;2230;59139
11732;Appartement;14;RUE;SALVADOR ALLENDE;0;661;59491
11733;Appartement;25;RUE;DE LA FILATURE DES FLANDRE;0;208;59606
11734;Appartement;25;BD;DE L ABBE LEMIRE;15;10;59383
11735;Appartement;143;RUE;DES BLANCS MOUCHONS;0;460;59606
11736;Appartement;42;PL;DU MARCHE AUX POISSONS;12;2740;59606
11737;Appartement;293;QUAI;DEVIGNE;24;1240;59383
11738;Appartement;25;PL;CHARLES DE GAULLE;12;755;59526
11739;Appartement;41;RUE;MARTIN LUTHER KING;0;2831;59606
11740;Appartement;174;RUE;DU MARECHAL JOFFRE;0;390;5914
11741;Appartement;188;RUE;SAINT JACQUES;0;3790;59606
11742;Appartement;540;RUE;DU POLYGONE;0;3400;59491
11743;Appartement;85;PL;JEAN JAURES;12;620;59284
11744;Appartement;295;QUAI;DEVIGNE;24;1240;59606
11745;Appartement;50;RUE;DE LA CLOCHE;0;880;59606
11746;Appartement;15;RUE;GAMBETTA;0;500;59606
11747;Appartement;29;PL;ROBERT SCHUMAN;12;3667;59606
11748;Appartement;531;BD;DE LA REPUBLIQUE;15;3620;59603
11749;Maison;842;;RTE NATIONALE;8;280;59606
11750;Maison;129;RUE;ANDRE STEPINSKI;0;23;59606
11751;Appartement;944;BD;DE LA REPUBLIQUE;15;3620;59606
11752;Appartement;171;AV;GEORGES CLEMENCEAU;1;1900;59606
11753;Appartement;1090;BD;JEANNE D ARC;15;2320;59606
11754;Appartement;194;RUE;LOUIS BLERIOT;0;2635;59491
11755;Maison;51;RUE;WILSON;0;1080;5914
11756;Appartement;245;RUE;MOREL;0;2990;59491
11757;Appartement;51;RES;ALEXIA III;18;A053;59606
11758;Appartement;1;RUE;DE MAIRIEUX;0;1350;59172
11759;Appartement;1;;IMM LE NICE RUE DE PROVENC;8;A532;5914
11760;Maison;3;RUE;DU BOIS DUPONT;0;229;59606
11761;Appartement;103;RUE;SAINT LADRE;0;2860;59606
11762;Appartement;11;RUE;ST LAZARE;0;2890;59606
11763;Appartement;125;RUE;DE LA REPUBLIQUE;0;1220;6057
11764;Maison;468;RUE;HENRI DURRE;0;597;60395
11765;Appartement;2;PL;DU MARCHE AUX HERBES;12;2490;60395
11766;Appartement;9002;RES;PLEIN CIEL 2 RTE PRESEAU;18;A891;60644
11767;Appartement;78;AV;CLEMENCEAU RES HARPIGNIES;1;856;6057
11768;Appartement;6;RUE;DES ROYES;0;3350;60395
11769;Appartement;9001;RES;PLEIN CIEL 1 RTE PRESEAU;18;A890;6088
11770;Appartement;25;RUE;THIERS;0;820;6057
11771;Appartement;13;AV;DU SENATEUR GIRARD;1;3590;6057
11772;Appartement;15;RUE;FAIDHERBE;0;350;6057
11773;Appartement;13;RUE;HENRY DERYCKE LES TERTIALE;0;1947;60395
11774;Appartement;606;RUE;MARCEL SEMBAT;0;779;60462
11775;Maison;74;;ALLEE DES TILLEULS;8;947;6057
11776;Appartement;3;RUE;DELSAUX;0;1090;60395
11777;Appartement;3;RUE;DES VIVIERS;0;4050;60652
11778;Appartement;86;RUE;DE FAMARS;0;1480;60143
11779;Appartement;4;RUE;DE LA FRATERNITE RES SEVRE;0;1678;6057
11780;Appartement;17;CHE;DU PRETRE;5;573;6088
11781;Appartement;125;AV;FAIDHERBE;1;1470;6057
11782;Appartement;69;RUE;DU MARQUIS RES FLANDRES;0;2654;60395
11783;Appartement;8;PL;D ARMES;12;260;6057
11784;Appartement;8;RUE;DES INCAS;0;2050;60330
11785;Appartement;8;;COUR DELSAUX;8;1089;6057
11786;Appartement;54;;GRAND PLACE;8;540;6057
11787;Appartement;1;RUE;F FERRER BAT CHENE;0;394;6057
11788;Appartement;137;RUE;HENRI DURRE;0;597;6057
11789;Appartement;320;BD;HARPIGNIES;15;1900;6012
11790;Appartement;5;RUE;HENRI BARBUSSE;0;380;6012
11791;Appartement;3;RUE;F FERRER BAT AULNE;0;391;6057
11792;Appartement;12;RUE;DU COLLEGE;0;885;6057
11793;Appartement;21;RUE;VIEILLE POISSONNERIE;0;3980;6057
11794;Appartement;9;PL;D ARMES;12;260;6057
11795;Appartement;247;RUE;DE NOTRE DAME DU THIL;0;2230;60277
11796;Appartement;1;AV;JACQUES CARTIER;1;840;60462
11797;Appartement;68;RUE;MARTYRS RESISTANCE;0;490;60395
11798;Appartement;5;AV;DES DEUX VEXINS;1;64;6057
11799;Appartement;29;RUE;CORREUS;0;920;60575
11800;Appartement;18;RUE;DE LA REPUBLIQUE;0;590;6057
11801;Appartement;10;RUE;CARNOT;0;45;6057
11802;Appartement;7;RUE;CHAMBIGES;0;750;6057
11803;Appartement;8;RUE;PIERRE GARBET;0;2450;6057
11804;Appartement;16;RUE;D ALSACE;0;180;60367
11805;Appartement;39;RUE;MARTYRS RESISTANCE;0;490;6057
11806;Appartement;6;RUE;DE PARIS;0;125;60524
11807;Appartement;79;RES;JEANNE HACHETTE;18;A095;60395
11808;Appartement;75;RUE;MARTYRS RESISTANCE;0;490;60157
11809;Appartement;;;VALDAMPIERRE;8;B028;6057
11810;Maison;12;RUE;DES LONGUES RAYES;0;450;6057
11811;Appartement;19;RUE;D AGINCOURT;0;100;6057
11812;Appartement;5;RUE;GAMBETTA;0;90;60360
11813;Appartement;10;AV;DE LA REPUBLIQUE;1;2670;60157
11814;Appartement;25;RUE;DE LA REPUBLIQUE;0;590;6088
11815;Appartement;14;RUE;HENRI GAUDICHET;0;1479;6057
11816;Appartement;61;RUE;DE MERU;0;38;60360
11817;Appartement;14;RUE;DE L ABBE DU BOS;0;30;6057
11818;Appartement;32;PL;JEANNE HACHETTE;12;1680;60157
11819;Appartement;9;AV;JEAN MOULIN;1;1635;60234
11820;Appartement;25;RUE;LUCIEN LAINE;0;1956;6057
11821;Maison;18;RUE;CHARLES BOUDEVILLE;0;35;6057
11822;Maison;10;RUE;CHARLES BOUDEVILLE;0;35;6057
11823;Appartement;67;RUE;DE SAINT JUST DES MARAIS;0;2930;60342
11824;Appartement;5;RUE;NULLY D HECOURT;0;2240;60395
11825;Appartement;87;RUE;DE CALAIS;0;640;6057
11826;Appartement;6;RUE;PIERRE GARBET;0;2450;60439
11827;Appartement;8;RUE;ARISTIDE BRIAND;0;10;60524
11828;Appartement;42;RUE;DE LA GRANGE DES DIMES;0;70;60524
11829;Appartement;25;RUE;LOUIS BLOQUET;0;420;60234
11830;Appartement;3;RUE;D AGINCOURT;0;100;60342
11831;Appartement;23;RUE;DE L EVENTAIL;0;65;60157
11832;Appartement;2;RUE;DU JEU DE TAMIS;0;1710;60157
11833;Appartement;9;AV;DE BOURGOGNE;1;535;60157
11834;Appartement;97;RES;JEANNE HACHETTE;18;A095;60157
11835;Appartement;34;RUE;PIERRE JACOBY;0;2452;60178
11836;Appartement;9;RUE;DE LIANCOURT ST PIERRE;0;25;60157
11837;Appartement;77;RES;JEANNE HACHETTE;18;A095;60559
11838;Appartement;19;AV;DE LA GARE;1;68;60439
11839;Appartement;29;RUE;LOUIS BLOQUET;0;420;60159
11840;Appartement;1;RUE;DES MEUNIERS;0;500;60159
11841;Appartement;2;AV;DE BOURGOGNE;1;535;60159
11842;Appartement;1;RUE;DE BEARN;0;385;60382
11843;Appartement;16;RUE;DE BUZANVAL;0;620;60159
11844;Maison;73;RUE;PASTEUR;0;460;60159
11845;Appartement;5;RUE;DUGAY DU FAY;0;210;60156
11846;Appartement;4;PL;DE LA REPUBLIQUE;12;210;60159
11847;Appartement;10;SQ;GODEFROY HERMANT;51;1420;60159
11848;Appartement;24;RUE;DE L ABBE FERRY;0;40;60159
11849;Maison;59;RUE;DU VINGT SEPT JUIN;0;3370;60471
11850;Appartement;10;RUE;HENRI BREUIL;0;442;60537
11851;Appartement;4;RUE;ERNEST RENAN;0;36;60159
11852;Appartement;29;RUE;BINET;0;470;60382
11853;Appartement;29;RUE;HENRI BRISPOT;0;1470;60382
11854;Appartement;15;RUE;DE TOURAINE;0;3187;60159
11855;Appartement;1;IMP;ANNA DE NOAILLES;10;9;60159
11856;Appartement;2;RUE;JEAN JAURES;0;320;60159
11857;Appartement;2;RUE;MICHEL GORIN;0;2107;60471
11858;Appartement;5;PAS;DU CLOITRE SAINT LEGER;35;137;60159
11859;Appartement;84;AV;JEAN JAURES;1;90;60338
11860;Appartement;34;AV;DE LA GARE;1;68;60338
11861;Appartement;26;RUE;PIERRE CURIE;0;75;60159
11862;Appartement;324;RUE;DE LA REPUBLIQUE;0;195;60159
11863;Appartement;22;RUE;DE LA REPUBLIQUE;0;580;60159
11864;Maison;14;PAS;DES BOCQUILLONS;35;77;60159
11865;Maison;36;AV;GAMBETTA;1;330;60159
11866;Appartement;3;RUE;DE BETHENCOURTEL;0;70;60159
11867;Appartement;25;RUE;DU GEN MORET;0;114;60665
11868;Appartement;24;PL;DU GENERAL LECLERC;12;360;60382
11869;Maison;6;RUE;DES BLATRIERS;0;12;60159
11870;Maison;16;RUE;ROBERT BELLEIL;0;460;60159
11871;Maison;59;RUE;DU GENERAL MANGIN;0;1600;60337
11872;Appartement;2;RUE;AMPERE;0;163;60159
11873;Appartement;15;SQ;JEAN BAPTISTE CLEMENT;51;1965;6025
11874;Appartement;35;IMP;JEAN DE LA FONTAINE;10;208;60159
11875;Appartement;2;RUE;LE FERON;0;2130;60159
11876;Appartement;14;SQ;DU COLONEL SUTTERLIN;51;853;60159
11877;Appartement;12;RUE;DE LA BOULOIRE;0;830;60159
11878;Appartement;33;RUE;DES DOMELIERS;0;1040;60159
11879;Appartement;7;RUE;EDOUARD BRANLY;0;1085;60159
11880;Appartement;1;RUE;DU GENERAL DEBENEY;0;1520;60325
11881;Appartement;5;RUE;SAINT ELOI;0;1270;60159
11882;Appartement;352;RUE;DE PARIS;0;190;60382
11883;Appartement;14;RUE;D AUSTERLITZ;0;310;60159
11884;Appartement;137;RUE;PIERRE CURIE;0;360;60382
11885;Appartement;265;RUE;DE LA PRAIRIE;0;365;60159
11886;Appartement;1;RUE;DE NOYON;0;2580;60159
11887;Appartement;4;RUE;DU DOCTEUR CALMETTE;0;1005;60338
11888;Appartement;1;RUE;EDOUARD BRANLY;0;1085;60382
11889;Appartement;108;AV;JEAN BOUIN;1;695;60159
11890;Appartement;22;RUE;PIERRE SAUVAGE;0;2810;60159
11891;Appartement;1;RUE;JEAN DE LA FONTAINE;0;133;60159
11892;Appartement;2;RUE;JEAN DE LA FONTAINE;0;133;60159
11893;Appartement;27;PL;CARNOT;12;549;60159
11894;Appartement;6;RUE;DU MARECHAL KOENIG;0;1585;60338
11895;Appartement;11;SQ;DU CDT GABRIEL FOURNAISE;51;855;60159
11896;Appartement;120;BD;DES ETATS UNIS;15;1170;60636
11897;Appartement;5;RUE;CHARLES FAROUX;0;595;60159
11898;Appartement;76;RUE;SAINT LAZARE;0;3310;60665
11899;Appartement;210;AV;DU GENERAL DE GAULLE;1;266;60402
11900;Appartement;17;RUE;DE BEAUVAIS;0;60;60159
11901;Appartement;22;RUE;DE GRAMONT;0;1720;60159
11902;Appartement;8;RUE;SOEUR THERESE MASSIN;0;3473;60159
11903;Appartement;38;GR;GRANDE RUE;6;3250;60159
11904;Appartement;9;RUE;DE L EPARGNE;0;1140;60159
11905;Appartement;6;PL;ST MEDARD;12;180;60119
11906;Appartement;15;RUE;DU 67 REGIMENT INFANTERIE;0;3475;60159
11907;Appartement;9;RUE;DE PIERREFONDS;0;2820;60537
11908;Appartement;3;SQ;CHARLES BARRIQUAND;51;583;60159
11909;Appartement;101;RUE;SAINT JOSEPH;0;3290;60159
11910;Appartement;23;RUE;HURTEBISE;0;1940;60159
11911;Appartement;77;RUE;BATAILLON DE FRANCE;0;380;60159
11912;Appartement;472;RUE;CHARLES LADAME;0;1280;60159
11913;Appartement;1;RUE;PHILIBERT DELORME;0;2765;60159
11914;Appartement;186;RUE;PIERRE CURIE;0;360;60601
11915;Appartement;9;RUE;DU PORT A BATEAUX;0;2870;60509
11916;Appartement;190;RUE;PIERRE CURIE;0;360;60463
11917;Appartement;106;RUE;SAINT LAZARE;0;3310;60509
11918;Appartement;2;RUE;DU DOCTEUR CALMETTE;0;1005;60155
11919;Appartement;5;RUE;JEAN DE LA FONTAINE;0;133;60578
11920;Appartement;167;RUE;DU 8 MAI 1945;0;205;60197
11921;Appartement;45;RUE;SAINT GERMAIN;0;3260;60513
11922;Appartement;195;RUE;DE PARIS;0;2660;60463
11923;Maison;29;RUE;DES DOMELIERS;0;1040;60612
11924;Appartement;5;RUE;DU MARECHAL KOENIG;0;1585;60612
11925;Appartement;11;SQ;DE VALMY;51;3597;60141
11926;Maison;77;RUE;JEAN JAURES;0;135;60509
11927;Appartement;3;RUE;GEORGES FOREST;0;1667;60282
11928;Appartement;1;RUE;DE SAVOIE;0;690;60175
11929;Appartement;4;RUE;AMPERE;0;163;60446
11930;Appartement;590;RUE;DU GENERAL KOENIG;0;270;60141
11931;Appartement;2;PL;DU CHATEAU;12;1300;60684
11932;Appartement;89;RUE;DE PARIS;0;2660;60142
11933;Appartement;30;RUE;DES MINIMES;0;2500;60238
11934;Appartement;8;RUE;PIERRE D AILLY;0;2790;60670
11935;Maison;5;RUE;D ARONA;0;240;60175
11936;Appartement;18;ALL;DES AVENUES;2;320;60463
11937;Maison;80;RUE;DE LA MAIRIE;0;125;60414
11938;Appartement;21;RUE;DES SABLONS;0;3180;60141
11939;Appartement;124;RES;VOLTAIRE;18;A040;60176
11940;Appartement;6;RUE;DES CAPUCINS;0;540;60175
11941;Appartement;81;RUE;CARNOT;0;550;60141
11942;Appartement;13;RUE;DE L EPARGNE;0;1140;60482
11943;Appartement;2;RUE;JOSEPH LEPRINCE;0;2020;60141
11944;Appartement;22;RUE;DU HARLAY;0;1800;60175
11945;Appartement;1;RUE;SOEUR THERESE MASSIN;0;3473;60176
11946;Appartement;1;RUE;MARCEL BLANCHET;0;85;60589
11947;Appartement;136;RUE;PELEE PROLONGEE;0;691;60176
11948;Appartement;4;RUE;RONSARD;0;1200;6033
11949;Appartement;84;RUE;LOUIS BOILET;0;490;60414
11950;Appartement;34;RUE;DE LA VILLE;0;176;60463
11951;Appartement;96;RUE;DU CHATEAU;0;30;60141
11952;Appartement;3;RUE;MAURICE DOLIGER;0;80;60176
11953;Appartement;2;RUE;DES CLIGNETTES;0;80;60346
11954;Appartement;7;RUE;DU DR SCHWEITZER;0;455;60175
11955;Appartement;11;AV;ALBERT 1ER;1;30;60684
11956;Appartement;11;CHE;DE ST LEONARD;5;1271;60141
11957;Appartement;3;ALL;DE L'EUROPE;2;255;60463
11958;Appartement;134;RUE;PASTEUR;0;640;60509
11959;Appartement;110;RUE;DE LAMORLAYE;0;350;60509
11960;Appartement;11;RUE;GUY DE MAUPASSANT;0;492;60584
11961;Appartement;15;RUE;DE PARIS;0;270;60175
11962;Appartement;26;PL;ABBE CHARPENTIER;12;5;60175
11963;Appartement;57;AV;DE L'ORANGERIE;1;387;6067
11964;Appartement;2;RES;DU PARC DES TROIS FORETS;18;A002;60482
11965;Appartement;2;RUE;MOLIERE;0;160;60612
11966;Appartement;30;RUE;MATHURIN DU RY;0;296;60513
11967;Appartement;123;RUE;HENRI PAUQUET;0;550;60667
11968;Appartement;11;AV;CLAUDE PEROCHE;1;320;60635
11969;Appartement;5;AV;DU 19 MARS 1962;1;227;60509
11970;Appartement;14;AV;DU MAL JOFFRE;1;440;60139
11971;Appartement;6;RUE;ALEXANDRE DUMAS;0;40;60175
11972;Appartement;2;RUE;STEPHANE MALLARME;0;1095;60509
11973;Appartement;119;RUE;DU CONNETABLE;0;220;60358
11974;Appartement;43;RUE;DE LA CHAPELLE;0;140;60175
11975;Appartement;32;RUE;DE CREIL;0;240;60175
11976;Appartement;5;RUE;GUY DE MAUPASSANT;0;492;60141
11977;Appartement;5;RUE;CHARLES DE GAULLE;0;186;60141
11978;Appartement;1;QUA;DE L'ECONOMAT;67;A030;60175
11979;Appartement;45;RUE;HENRI LAROCHE;0;460;60175
11980;Maison;35;GR;GRANDE RUE;6;90;6086
11981;Appartement;84;RUE;VICTOR HUGO;0;670;60612
11982;Maison;8;ALL;DU BELLAY;2;457;60684
11983;Appartement;109;RUE;DU CONNETABLE;0;220;60463
11984;Appartement;2;PL;GUSTAVE CHARPENTIER;12;389;60141
11985;Appartement;53;RUE;DU GEN LECLERC;0;420;60175
11986;Appartement;6;RLE;ST SAUVEUR;11;1078;60175
11987;Appartement;53;AV;DE L'ORANGERIE;1;387;60176
11988;Appartement;9001;RES;JEAN MERMOZ;18;A048;60463
11989;Appartement;6;PL;DES TROIS ROIS;12;1359;60612
11990;Appartement;367;RUE;DE L'OISE;0;610;60282
11991;Appartement;17;RUE;RENE FIRMIN;0;780;60141
11992;Appartement;2;RUE;CHRISTINE;0;130;60141
11993;Appartement;47;RUE;DE LA REPUBLIQUE;0;1000;60141
11994;Appartement;30;RUE;JULES JUILLET;0;680;60175
11995;Appartement;173;RUE;PASTEUR;0;85;6068
11996;Appartement;55;RUE;DE LA CHAPELLE;0;140;60172
11997;Appartement;8;RUE;AUX COQUILLES;0;390;60282
11998;Appartement;22;RUE;GASTON WATEAU;0;148;60695
11999;Appartement;11;RUE;ALEXANDRE DUMAS;0;27;60500
12000;Maison;3;RUE;JULES UHRY;0;125;60139
12001;Appartement;8;RUE;DE LA REPUBLIQUE;0;800;60139
12002;Appartement;46;RUE;DE LA CHEVALERIE;0;180;60175
12003;Appartement;4;ALL;ARTHUR RIMBAUD;2;65;60175
12004;Appartement;51;RUE;CHARLES LESCOT;0;130;60463
12005;Maison;19;RUE;DE PARIS;0;46;60175
12006;Appartement;1;ALL;COLETTE;2;285;60139
12007;Appartement;6;RUE;DESPINAS;0;300;60446
12008;Appartement;3;RUE;DE LA FAISANDERIE;0;260;60176
12009;Appartement;22;RUE;GUILLEMINOT;0;327;60500
12010;Appartement;79;RUE;GAMBETTA;0;410;60172
12011;Appartement;37;RUE;DE LA REPUBLIQUE;0;1000;60346
12012;Appartement;13;RUE;DU LION BLEU;0;150;60141
12013;Appartement;18;IMP;AUX CHEVAUX;10;319;60612
12014;Appartement;13;AV;MARCEL PAGNOL;1;341;60172
12015;Appartement;6;RUE;DE LA TUILERIE;0;1365;60141
12016;Appartement;6;AV;MARIE AMELIE;1;450;6086
12017;Appartement;4;RUE;GERARD DE NERVAL;0;450;60282
12018;Appartement;11;RUE;GERARD DE NERVAL;0;450;60612
12019;Appartement;45;RUE;CHARLES DE GAULLE;0;186;60175
12020;Maison;22;ALL;DU BELLAY;2;457;60414
12021;Appartement;3;RUE;DU MOULIN ST RIEUL;0;905;60141
12022;Appartement;1;VOIE;DE LA GRANDE SERPENTINE;28;334;60176
12023;Appartement;4;AV;DE MONTPENSIER;1;470;60141
12024;Appartement;36;RUE;DU CONNETABLE;0;220;60141
12025;Appartement;25;ALL;DU VALOIS;2;618;60141
12026;Appartement;51;RUE;DE LA REPUBLIQUE;0;1000;60509
12027;Appartement;199;RUE;DU DR CHOPINET;0;50;60141
12028;Maison;1;RUE;DES HETRES;0;231;60432
12029;Maison;6;SQ;ARTHUR RIMBAUD;51;52;60141
12030;Appartement;17;AV;DE LA BOULEAUTIERE;1;40;60612
12031;Appartement;6;AV;GEORGES BATAILLE;1;130;60500
12032;Appartement;126;RUE;LEON BLUM;0;556;60346
12033;Appartement;142;RUE;LEON BLUM;0;556;60173
12034;Appartement;26;RUE;JULES JUILLET;0;680;60282
12035;Appartement;27;RUE;GUY DE MAUPASSANT;0;492;60346
12036;Appartement;5;RUE;DU DR ROUX;0;450;60141
12037;Appartement;32;RUE;LEON BLUM;0;708;60346
12038;Appartement;61;RUE;DE LA CHEVALERIE;0;180;60489
12039;Appartement;17;RUE;DU GUE;0;140;60176
12040;Appartement;5;RUE;JULES MICHELET;0;560;60176
12041;Maison;3;AV;DE LA REPUBLIQUE;1;370;60141
12042;Maison;2;RUE;DES NOISETIERS;0;290;60509
12043;Appartement;12;RUE;DE L'EGLISE;0;390;60414
12044;Appartement;3;ALL;DU COQ CHANTANT;2;225;60500
12045;Maison;5;RUE;RENOIR;0;1187;60176
12046;Appartement;1;RUE;DU CLOS DES VIGNES;0;161;60450
12047;Appartement;39;AV;DU MAL JOFFRE;1;440;60139
12048;Appartement;20;RUE;DU LION BLEU;0;150;60635
12049;Maison;5;SQ;ARTHUR RIMBAUD;51;52;60346
12050;Appartement;29;RUE;DE L'HOTEL DIEU DES MARAIS;0;680;60666
12051;Appartement;5;PL;ROGER SALENGRO;12;1038;60282
12052;Appartement;94;RUE;JEAN JAURES;0;400;60612
12053;Appartement;4;RUE;DE SALVERTE;0;580;60398
12054;Appartement;4;BD;VICTOR HUGO;15;1100;60695
12055;Appartement;2;ALL;DU COQ CHANTANT;2;225;60612
12056;Appartement;18;RUE;DE GOUVIEUX;0;320;60176
12057;Appartement;53;AV;DU GEN LECLERC;1;310;60141
12058;Appartement;5;PL;DU MARCHE AU BLE;12;540;60589
12059;Appartement;18;RUE;DU CONNETABLE;0;220;60175
12060;Appartement;6;RUE;GERARD DE NERVAL;0;30;60141
12061;Appartement;4;RUE;D'ORGEMONT;0;510;60612
12062;Appartement;6;RUE;BERLIOZ;0;163;60141
12063;Appartement;45;RUE;DE BILLY;0;36;60172
12064;Appartement;14;AV;DE LA LIBERATION;1;530;60463
12065;Appartement;4;RUE;DU MOULIN;0;90;60463
12066;Appartement;36;RUE;VICTOR HUGO;0;750;60175
12067;Appartement;13;RUE;DU PUITS BRAY;0;775;60141
12068;Appartement;2;ALL;DU CASTEL;2;165;60176
12069;Appartement;8;RUE;DU PUITS BRAY;0;775;60141
12070;Appartement;2;RUE;DU LAMBURE;0;95;60346
12071;Maison;55;RUE;HENRI LAROCHE;0;460;60175
12072;Appartement;63;AV;DE SENLIS;1;970;60463
12073;Appartement;8;RUE;DES JARDINS;0;380;60414
12074;Appartement;33;RUE;GEORGES DECROZE;0;320;60141
12075;Appartement;64;RUE;SALVADOR ALLENDE;0;665;60175
12076;Appartement;14;RUE;GAMBETTA;0;121;60142
12077;Appartement;17;AV;DE SENLIS;1;970;60176
12078;Appartement;6;RUE;DU MOUTHIER;0;185;60175
12079;Appartement;135;RUE;HENRI BARBUSSE;0;420;60175
12080;Maison;6;RUE;JEAN JAURES;0;115;60141
12081;Appartement;10;AV;DE LA LIBERATION;1;530;60463
12082;Maison;21;COTE;DE L'ORME;55;95;60494
12083;Appartement;9003;RPT;DES AIGLES;36;20;60446
12084;Appartement;3;RUE;BERLIOZ;0;163;60695
12085;Appartement;23;RUE;DU CHEF DE VILLE;0;105;60463
12086;Appartement;20;RUE;DE LA DUCHESSE DE CHARTRES;0;100;60141
12087;Appartement;33;RUE;DE MEAUX;0;850;60463
12088;Appartement;2001;RES;STE AGATHE;18;A240;60463
12089;Appartement;1;RUE;DE CREIL;0;240;60141
12090;Appartement;1;RUE;LEON BOUFFLET;0;195;60509
12091;Appartement;16;RUE;DES PIERRES;0;950;60175
12092;Appartement;2;RUE;DES FONTAINES;0;280;60175
12093;Appartement;16;RUE;DES VIGNES;0;1580;60463
12094;Appartement;10;RUE;DE LA MACHINE;0;415;60684
12095;Appartement;38;AV;DE LA GARE;1;210;60139
12096;Appartement;5;RUE;PAUL CLAUDEL;0;1043;60282
12097;Appartement;10;AV;DE LA ROTONDE;1;1207;60494
12098;Appartement;7;PL;CHARLES BROBEIL;12;158;60176
12099;Appartement;1;RTE;DES BOURGOGNES;3;120;60175
12100;Appartement;2;RUE;ALFRED SAUVY;0;44;60176
12101;Appartement;16;RUE;DE GOUVIEUX;0;320;60175
12102;Appartement;17;AV;DE LA LIBERATION;1;530;60509
12103;Appartement;19;RUE;GUY DE MAUPASSANT;0;492;60141
12104;Appartement;6;RUE;CHATEAUBRIAND;0;290;60612
12105;Appartement;82;RUE;VICTOR HUGO;0;670;611
12106;Appartement;18;AV;MARIE AMELIE;1;450;61169
12107;Appartement;52;RUE;JULES MICHELET;0;690;61483
12108;Maison;1044;RUE;DE PARIS;0;345;61483
12109;Appartement;3;RUE;ANDRE MESSAGER;0;45;611
12110;Appartement;9;RUE;GUY DE MAUPASSANT;0;492;611
12111;Appartement;14;RUE;DE LATTRE DE TASSIGNY;0;780;6241
12112;Appartement;6;RUE;DES JARDINS;0;380;6241
12113;Appartement;14;RUE;DU PONT ROYAL;0;1120;624
12114;Appartement;7;RUE;DR LAPORTE;0;42;6241
12115;Appartement;4;RUE;CHARLES LEMAIRE;0;65;6241
12116;Appartement;3;RUE;POISSONNIERE;0;170;62764
12117;Appartement;2;RUE;GAMBETTA;0;600;6241
